selectBlock,category,paths,semantic,action,number,image4,image2,image1,image3,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
1,object,trial_images_objects\r_knife_table.png,n,n,42,,,knife_table,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,1407428297,239.7402036,1407428297,240.2486827,None,2.5,,242.7388955,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_cleaningbrush.png,n,n,46,,,cleaningbrush,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,12,,,,,,,,,,,1407428302,245.2380653,1407428303,245.7487369,None,0.5,,248.2367462,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_lipstick.png,n,n,48,,,lipstick,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,1407428306,248.7367053,1407428306,249.2439276,None,1.5,,251.735434,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_camel.png,f,n,7,,,camel,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,1407428310,253.2349883,1407428311,253.7477109,3,0.5,,256.2338323,1407428312,254.5676677,0.819654897,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_goat.png,n,n,16,,,goat1,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,,,,,1407428314,256.7336217,1407428314,257.2462934,None,2.5,,259.748979,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_springbok.png,f,n,28,,,springbok,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,1,,,,,,,,,,,1407428319,262.2482088,1407428320,262.7598765,3,2.5,,265.2469619,1407428321,264.1139688,1.353824904,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_bat.png,n,n,2,,,,bat,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,10,,,,,,,1407428331,273.7777411,1407428331,274.2732632,None,1.5,1407428334,276.7593534,,,,1407428328,270.7694771,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_mole.png,n,n,20,,,,mole,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,1407428335,278.2588577,1407428336,278.7705996,None,0.5,1407428338,281.2741264,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_kangaroo_red.png,f,v,23,,,,kangaroo_red,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,13,,,,,,,1407428339,281.774116,1407428339,282.2876699,3,3.5,1407428342,284.7729271,1407428340,283.0234504,0.735470205,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_cricket_green.png,n,v,10,,,,cricket_green,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,1407428345,288.2716655,1407428346,288.7862215,3,1.5,1407428348,291.2704256,1407428347,290.0206705,1.234182413,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_butterfly.png,n,n,6,,,,butterfly,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,1407428350,292.7698815,1407428350,293.2876602,3,0.5,1407428353,295.7686736,1407428352,295.2520062,1.964071334,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_harvest_mouse.png,n,n,19,,,,harvest_mouse,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,1407428353,296.2685451,1407428354,296.7810142,None,0.5,1407428356,299.2672406,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_stoat.png,n,n,29,,,,stoat,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,12,,,,,,,1407428357,299.7672036,1407428357,300.2800627,None,3.5,1407428360,302.7659172,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_horse.png,n,n,21,,,,horse,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,1407428363,306.2648099,1407428364,306.7780511,None,0.5,1407428366,309.2634088,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,object,trial_images_objects\r_pliers.png,n,n,59,,,,pliers,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,11,,,,,,,1407428367,309.7633618,1407428367,310.2758197,None,2.5,1407428370,312.7620727,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,object,trial_images_objects\r_colander.png,n,n,36,,,,colander,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,1407428372,315.2612902,1407428373,315.7720373,None,0.5,1407428375,318.2599467,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_owl.png,n,n,25,,,,owl2,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,1407428376,318.7599314,1407428376,319.2704902,None,2.5,1407428379,321.7585892,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,animal,trial_images_animals\r_rabbit.png,n,v,18,,,,rabbit,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,1407428381,324.2578202,1407428382,324.7847138,None,0.5,1407428384,327.2731989,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,object,trial_images_objects\r_pen.png,n,n,51,,,,pen1,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,1407428385,327.7731257,1407428385,328.282657,None,0.5,1407428388,330.7718048,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,object,trial_images_objects\r_wok.png,f,n,44,,,,wok,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,9,,,,,,,1407428388,331.2718125,1407428389,331.781655,None,0.5,1407428391,334.2705397,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
