selectBlock,category,paths,semantic,action,number,image4,image1,image2,image3,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant,
3,animal,trial_images_animals\r_owl_whitebarn.png,n,n,85,,,,owl_whitebarn,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,1411119546,285.541968712,1411119547,286.052029781,None,1.5,1411119549,288.557374234,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_cutteknife.png,n,n,102,,,,cutterknife,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,11,,,,,,,1411119551,290.057030131,1411119551,290.566079419,None,3.5,1411119554,293.055750312,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_chopsticks.png,f,n,96,,,,chopsticks,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,1411119557,296.554686915,1411119558,297.062244187,3,0.5,1411119560,299.553499158,1411119558,297.937168726,0.874659519802,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_crosscut_saw.png,n,n,100,,,,crosscut_saw,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,13,,,,,,,1411119561,300.053392004,1411119561,300.561232406,None,2.5,1411119564,303.052120938,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_pencil.png,n,n,111,,,,pencil,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,10,,,,,,,1411119566,305.551402851,1411119567,306.059650742,None,2.5,1411119569,308.550104317,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_scissors.png,n,n,114,,,,scissors,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,1411119572,311.049428488,1411119572,311.557088387,None,0.5,1411119575,314.048129049,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_squeezer.png,n,n,101,,,,squeezer,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,1411119575,314.548107618,1411119576,315.058857496,None,0.5,1411119578,317.546848023,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_hammer.png,n,v,107,,,,hammer,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,7,,,,,,,1411119579,318.046883338,1411119579,318.556150256,None,1.5,1411119581,321.045584201,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,animal,trial_images_animals\r_hare.png,n,v,78,,,,hare,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,1411119583,322.545209009,1411119584,323.054615076,3,1.5,1411119586,325.544049626,1411119584,323.927765073,0.87288195962,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,animal,trial_images_animals\r_pony.png,n,n,81,,,,pony,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,4,,,,,,,1411119587,327.043583276,1411119588,327.555155981,None,0.5,1411119590,330.042338471,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
